thread_id, Start_time, End_time, Real_time, User_time, System_time, Elapsed_time
0, 1718341967, 1718342183, 2.160000, 2.030000, 0.010000
1, 1718342183, 1718342394, 2.110000, 2.030000, 0.000000
2, 1718342394, 1718342605, 2.110000, 2.040000, 0.000000
3, 1718342605, 1718342820, 2.150000, 2.040000, 0.000000
4, 1718342820, 1718343031, 2.110000, 2.030000, 0.000000
5, 1718343031, 1718343243, 2.120000, 2.030000, 0.000000
6, 1718343243, 1718343456, 2.130000, 2.050000, 0.000000
7, 1718343456, 1718343668, 2.120000, 2.040000, 0.000000
8, 1718343668, 1718343882, 2.140000, 2.040000, 0.000000
9, 1718343882, 1718344091, 2.090000, 2.040000, 0.000000
10, 1718344091, 1718344305, 2.140000, 2.030000, 0.000000
11, 1718344305, 1718344515, 2.100000, 2.040000, 0.000000
12, 1718344515, 1718344728, 2.130000, 2.040000, 0.000000
13, 1718344728, 1718344940, 2.120000, 2.040000, 0.000000
14, 1718344940, 1718345154, 2.140000, 2.060000, 0.000000
15, 1718345154, 1718345366, 2.120000, 2.040000, 0.000000
16, 1718345366, 1718345578, 2.120000, 2.030000, 0.000000
17, 1718345578, 1718345789, 2.110000, 2.040000, 0.000000
18, 1718345789, 1718346002, 2.130000, 2.040000, 0.000000
19, 1718346002, 1718346212, 2.100000, 2.040000, 0.000000
20, 1718346212, 1718346425, 2.130000, 2.040000, 0.000000
21, 1718346425, 1718346636, 2.110000, 2.040000, 0.000000
22, 1718346636, 1718346849, 2.130000, 2.050000, 0.000000
23, 1718346849, 1718347062, 2.130000, 2.040000, 0.000000
24, 1718347062, 1718347273, 2.110000, 2.030000, 0.000000
25, 1718347273, 1718347486, 2.130000, 2.040000, 0.000000
26, 1718347486, 1718347698, 2.120000, 2.060000, 0.000000
27, 1718347698, 1718347912, 2.140000, 2.050000, 0.000000
28, 1718347912, 1718348125, 2.130000, 2.050000, 0.000000
29, 1718348125, 1718348336, 2.110000, 2.030000, 0.000000
30, 1718348336, 1718348548, 2.120000, 2.040000, 0.000000
31, 1718348548, 1718348760, 2.120000, 2.040000, 0.000000
32, 1718348760, 1718348974, 2.140000, 2.040000, 0.000000
33, 1718348974, 1718349189, 2.150000, 2.050000, 0.000000
34, 1718349189, 1718349402, 2.130000, 2.040000, 0.010000
35, 1718349402, 1718349615, 2.130000, 2.050000, 0.000000
36, 1718349615, 1718349828, 2.130000, 2.040000, 0.000000
37, 1718349828, 1718350039, 2.110000, 2.040000, 0.000000
38, 1718350039, 1718350253, 2.140000, 2.050000, 0.000000
39, 1718350253, 1718350464, 2.110000, 2.040000, 0.000000
40, 1718350464, 1718350678, 2.140000, 2.050000, 0.000000
41, 1718350678, 1718350890, 2.120000, 2.040000, 0.000000
42, 1718350890, 1718351103, 2.130000, 2.040000, 0.000000
43, 1718351103, 1718351317, 2.140000, 2.060000, 0.000000
44, 1718351317, 1718351530, 2.130000, 2.050000, 0.000000
45, 1718351530, 1718351744, 2.140000, 2.050000, 0.000000
46, 1718351744, 1718351955, 2.110000, 2.040000, 0.000000
47, 1718351955, 1718352170, 2.150000, 2.060000, 0.000000
48, 1718352170, 1718352383, 2.130000, 2.050000, 0.000000
49, 1718352383, 1718352597, 2.140000, 2.050000, 0.000000
0, 0, 0, 106.300000, 0.000000, 0.000000, 0
